23134,零度可乐,SW-CPCS-LDKL,400004000,36500,0,4.0,0,0,131,0
23133,温岭对家统-无门槛减1-欢乐币券-1309,CF-YHQ-HLBQ-1309,300004002,0,1534152819,1.0,0,0,0,1
23132,疯狂打礼物实物,SW-FKDLW-001,400000000,36500,0,1.0,0,0,0,1
23131,礼券返还测试tusu,CF-DHQ-TUSU-001,300002000,36500,0,0.01,0,0,0,1
23130,积分2-游戏商城-定价,JF-1,100006000,36500,0,2.0,0,0,0,1
23129,逃跑清零-游戏商城-未定价,DJ-TCY-TPQL,100006003,90,0,1.0,0,0,0,1
23128,逃跑清零-游戏商城-定价,DJ-TCY-TPQL,100006003,365,0,1.0,0,0,0,1
23127,积分1-游戏商城-未定价,JF-1,100006000,36500,0,0.01,0,0,0,1
23126,负分清零-游戏商城-未定价,DJ-TCY-FFQL,100006001,90,0,1.0,0,0,0,1
23125,负分清零-游戏商城-定价,DJ-TCY-FFQL,100006001,15,0,1.0,0,0,0,1
23124,洗牌-游戏商城-定价2,DJ-BB-XP-XP,100015003,365,0,1.0,0,0,0,1
23123,洗牌-游戏商城-定价,DJ-BB-XP-XP,100015003,36500,0,2.0,0,0,0,1
23122,洗牌-游戏商城-未做定价,DJ-BB-XP-XP,100015003,365,0,1.0,0,0,0,1
23121,萧山麻将分享活动测试-欢乐币券-1308,CF-YHQ-HLBQ-1308,300004002,0,1532943827,1.0,0,0,0,1
23120,萧山麻将邀请好礼-欢乐币券-1307,CF-YHQ-HLBQ-1307,300004002,0,1532943605,1.0,0,0,0,1
23119,预算关联测试ts002,CF-YHQ-XJQ-TS002,300004001,36500,0,1.0,0,0,0,1
23118,预算关联测试ts001,CF-YHQ-HLB-TS001,300004002,36500,0,1.0,0,0,0,1
23117,礼包码测试ts01,DJ-LBM-TS001,100009000,36500,0,10.0,0,0,0,1
23116,yhslquan-1306,CF-YHQ-HLBQ-1306,300004002,0,1563811199,1.0,0,0,0,1
23115,H5页面测试-满100-1305,CF-YHQ-XJQ-1305,300004001,0,1563591941,100.0,0,0,0,1
23114,汪晓测试-1304,CF-YHQ-XJQ-1304,300004001,0,1531736042,1.0,0,0,0,1
23113,测试专用-1303,CF-YHQ-XJQ-1303,300004001,0,1531735852,1.0,0,0,0,1
23112,H5页面优惠券有效期1天-1301,CF-YHQ-XJQ-1301,300004001,0,1531411199,1.0,0,0,0,1
23111,H5页面优惠券有效期1天-1300,CF-YHQ-XJQ-1300,300004001,0,1531411199,1.0,0,0,0,1
23110,洗牌,DJ-BB-XP-XP,100015003,36500,0,1.0,2,0,0,1
23109,好运来道具,DJ-BB-XP-HYL,100015003,36500,0,1.0,2,0,0,1
23108,H5优惠券部分游戏可用-1299,CF-YHQ-XJQ-1299,300004001,0,1562900470,10.0,0,0,0,1
23107,H5页面优惠券不在有效期内-1298,CF-YHQ-XJQ-1298,300004001,0,1531411199,1.0,0,0,0,1
23106,H5页面优惠卷不在有效期内-1297,CF-YHQ-XJQ-1297,300004001,0,1532620799,1.0,0,0,0,1
23105,H5页面优惠券-有效期小于3天-1296,CF-YHQ-XJQ-1296,300004001,0,1531619379,1.0,0,0,0,1
23104,好运来道具,DJL-HYL,100012001,36500,0,1.0,2,1,1880392,0
23103,H5页面满10减1-1295,CF-YHQ-XJQ-1295,300004001,0,1532164581,9.0,0,0,0,1
23102,H5页面游戏优惠券-1294,CF-YHQ-XJQ-1294,300004001,0,1562832046,1.0,0,0,0,1
23101,H5游戏-1293,CF-YHQ-XJQ-1293,300004001,0,1564588799,2.0,0,0,0,1
23100,H5游戏-1292,CF-YHQ-XJQ-1292,300004001,0,1564588799,2.0,0,0,0,1
23099,湖南跑得快喇叭	,DJ-PDK-LABA-1,100000000,90,0,0.02,2,0,686,0
23098,同城游银子2000两,CF-YL-2000,300001000,90,0,0.2,0,0,1880081,0
23097,同城游银子2000两,CF-YL-2000,300001000,90,0,0.2,0,0,1880081,0
23096,湖南跑得快喇叭,DJ-PDK-TRUMPET-1,100000000,90,0,0.02,2,1,0,1
23095,斗地主奖励金0705,CF-HBQ-17,300007000,-1,1533052799,1.0,2,0,53,0
23094,道具,ZDY-DJ,100012000,36500,0,1.0,2,0,1880081,0
23093,奖励金（新）,CF-HBQ-16,300007000,-1,1535731199,0.01,2,0,53,0
23092,wlgdtest-1291,CF-YHQ-HLBQ-1291,300004002,0,1530759099,1.0,0,0,0,1
23091,奖励金（新）,JLJ-DDZ,300007000,-1,1535731199,0.01,2,1,53,0
23090,温岭对家统无门槛减1-分享-1290,CF-YHQ-HLBQ-1290,300004002,0,1530758690,1.0,0,0,0,1
23089,温岭对家统-分享-欢乐币券-1289,CF-YHQ-HLBQ-1289,300004002,0,1530757782,1.0,0,0,0,1
23088,传奇来了无门槛券-1288,CF-YHQ-XJQ-1288,300004001,0,1532590654,2.0,0,0,0,1
23087,传奇来了优惠券-1287,CF-YHQ-XJQ-1287,300004001,0,1559404799,1.0,0,0,0,1
23086,头号赢家奖励金,CF-JLJ-JLJ,300007000,-1,1535731199,1.0,2,0,53,0
23085,头号赢家复活币,CF-FHB-DDZ-003,100009000,90,0,2.0,2,0,53,0
23084,斗地主奖励金,CF-HBQ-HBQ,300007000,-1,1530374399,0.01,0,0,0,1
23083,保皇金豆,CF-JD,300005000,36500,0,0.1,2,0,429,0
23082,1111,11111,100000000,36500,0,0.01,0,0,0,1
23081,三副头欢乐币券key-1286,CF-YHQ-HLBQ-1286,300004002,0,1535212799,1.0,0,0,0,1
23080,锦州麻将邀请有礼欢乐币券-1285,CF-YHQ-HLBQ-1285,300004002,0,1528453617,1.0,0,0,0,1
23079,萧山麻将相对批次222-1284,CF-YHQ-HLBQ-1284,300004002,0,1532066454,1.0,0,0,0,1
23078,河池麻将1个币券-1283,CF-YHQ-HLBQ-1283,300004002,0,1528343718,1.0,0,0,0,1
23077,产品验收测试2,DJ-pm1,100000000,36500,0,1.0,0,0,0,1
23076,京东卡,JDK-DDZ01,400003001,36500,0,20.0,2,0,53,0
23075,岫岩麻将欢乐币劵相对批次-1282,CF-YHQ-HLBQ-1282,300004002,0,1531981435,1.0,0,0,0,1
23074,岫岩新手礼欢乐币劵-1281,CF-YHQ-HLBQ-1281,300004002,0,1588348799,1.0,0,0,0,1
23073,萧山麻将新手礼欢乐币劵-1280,CF-YHQ-HLBQ-1280,300004002,0,1589644799,1.0,0,0,0,1
23072,test2,DJ-BB-XPL,100015003,36500,0,1.0,0,0,0,1
23071,test1,DJ-BB-XPL,100015003,36500,0,1.0,0,0,0,1
23070,TTT,FFFF,100015003,36500,0,1.0,0,0,0,1
23069,HHHH,GGG,400002000,36500,0,1.0,0,0,0,1
23068,123,DJ-BB-CSYX,100015002,36500,0,1.0,0,0,0,1
23067,兼容性测试2,GGG,300003000,36500,0,1.0,0,0,0,1
23066,兼容性测试1,HFL,500000000,36500,0,1.0,0,0,0,1
23065,测试兼容性,DJ-BB-CSHYXDJ,100015002,36500,0,1.0,0,0,0,1
23064,YXSHC4-3,DJ-BB-CSYXDJ,100015002,36500,0,1.0,0,0,0,1
23063,YXSHC4-2,DJ-BB-CSYXDJ,100015002,36500,0,1.0,0,0,0,1
